timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741289970421,22531,15 Login Request,200,OK,User Thread Group 1-136,text,true,,637,258,900,900,http://localhost:8080/authentication/login,22531,0,0
1741289968967,23986,14 Register Request,201,CREATED,User Thread Group 1-563,text,true,,220,279,900,900,http://localhost:8080/authentication/register,23986,0,0
1741289970426,22529,15 Login Request,200,OK,User Thread Group 1-138,text,true,,631,247,900,900,http://localhost:8080/authentication/login,22529,0,0
1741289969044,23978,14 Register Request,201,CREATED,User Thread Group 1-571,text,true,,220,286,900,900,http://localhost:8080/authentication/register,23978,0,1
1741289968974,24115,14 Register Request,201,CREATED,User Thread Group 1-564,text,true,,220,291,900,900,http://localhost:8080/authentication/register,24115,0,1
1741289970265,22842,14 Register Request,201,CREATED,User Thread Group 1-693,text,true,,220,273,900,900,http://localhost:8080/authentication/register,22842,0,2
1741289970330,22804,14 Register Request,201,CREATED,User Thread Group 1-697,text,true,,220,270,900,900,http://localhost:8080/authentication/register,22804,0,1
1741289969895,23241,14 Register Request,201,CREATED,User Thread Group 1-656,text,true,,220,300,900,900,http://localhost:8080/authentication/register,23241,0,0
1741289969972,23164,15 Login Request,200,OK,User Thread Group 1-92,text,true,,632,244,900,900,http://localhost:8080/authentication/login,23164,0,0
1741289970155,23063,14 Register Request,201,CREATED,User Thread Group 1-682,text,true,,220,282,900,900,http://localhost:8080/authentication/register,23063,0,1
1741289993347,16,16 Get Stock Prices Request,200,OK,User Thread Group 1-108,text,false,,400,587,900,900,http://localhost:8080/transaction/getStockPrices,16,0,0
1741289969015,24390,14 Register Request,201,CREATED,User Thread Group 1-568,text,true,,220,282,899,899,http://localhost:8080/authentication/register,24390,0,0
1741289969885,23527,14 Register Request,201,CREATED,User Thread Group 1-655,text,true,,220,280,899,899,http://localhost:8080/authentication/register,23527,0,1
1741289969925,23490,14 Register Request,201,CREATED,User Thread Group 1-659,text,true,,220,277,899,899,http://localhost:8080/authentication/register,23490,0,1
1741289993453,19,16 Get Stock Prices Request,200,OK,User Thread Group 1-136,text,false,,400,596,899,899,http://localhost:8080/transaction/getStockPrices,19,0,0
1741289993456,17,16 Get Stock Prices Request,200,OK,User Thread Group 1-138,text,false,,400,590,898,898,http://localhost:8080/transaction/getStockPrices,17,0,0
1741289969938,23576,14 Register Request,201,CREATED,User Thread Group 1-660,text,true,,220,280,897,897,http://localhost:8080/authentication/register,23576,0,1
1741289969977,23540,14 Register Request,201,CREATED,User Thread Group 1-664,text,true,,220,286,897,897,http://localhost:8080/authentication/register,23540,0,0
1741289969066,24486,14 Register Request,201,CREATED,User Thread Group 1-573,text,true,,220,288,897,897,http://localhost:8080/authentication/register,24486,0,0
1741289969104,24449,14 Register Request,201,CREATED,User Thread Group 1-577,text,true,,220,267,897,897,http://localhost:8080/authentication/register,24449,0,1
1741289969372,24181,15 Login Request,200,OK,User Thread Group 1-77,text,true,,640,259,897,897,http://localhost:8080/authentication/login,24181,0,0
1741289969323,24232,15 Login Request,200,OK,User Thread Group 1-79,text,true,,637,247,897,897,http://localhost:8080/authentication/login,24232,0,0
1741289970344,23260,14 Register Request,201,CREATED,User Thread Group 1-701,text,true,,220,267,897,897,http://localhost:8080/authentication/register,23260,0,1
1741289970456,23189,14 Register Request,201,CREATED,User Thread Group 1-712,text,true,,220,290,897,897,http://localhost:8080/authentication/register,23189,0,1
1741289993637,12,16 Get Stock Prices Request,200,OK,User Thread Group 1-92,text,false,,400,591,897,897,http://localhost:8080/transaction/getStockPrices,12,0,0
1741289969915,23740,14 Register Request,201,CREATED,User Thread Group 1-658,text,true,,220,289,896,896,http://localhost:8080/authentication/register,23740,0,1
1741289968994,24728,14 Register Request,201,CREATED,User Thread Group 1-566,text,true,,220,279,896,896,http://localhost:8080/authentication/register,24728,0,1
1741289969955,23778,14 Register Request,201,CREATED,User Thread Group 1-662,text,true,,220,281,896,896,http://localhost:8080/authentication/register,23778,0,1
1741289970114,23627,14 Register Request,201,CREATED,User Thread Group 1-678,text,true,,220,281,896,896,http://localhost:8080/authentication/register,23627,0,1
1741289969128,24720,14 Register Request,201,CREATED,User Thread Group 1-579,text,true,,220,273,896,896,http://localhost:8080/authentication/register,24720,0,1
1741289969407,24443,15 Login Request,200,OK,User Thread Group 1-80,text,true,,628,258,896,896,http://localhost:8080/authentication/login,24443,0,0
1741289970025,23872,14 Register Request,201,CREATED,User Thread Group 1-669,text,true,,220,281,896,896,http://localhost:8080/authentication/register,23872,0,0
1741289970497,23457,14 Register Request,201,CREATED,User Thread Group 1-716,text,true,,220,287,896,896,http://localhost:8080/authentication/register,23457,0,1
1741289970175,23781,14 Register Request,201,CREATED,User Thread Group 1-684,text,true,,220,280,896,896,http://localhost:8080/authentication/register,23781,0,0
1741289970167,23793,14 Register Request,201,CREATED,User Thread Group 1-683,text,true,,220,283,896,896,http://localhost:8080/authentication/register,23793,0,0
1741289969375,24593,14 Register Request,201,CREATED,User Thread Group 1-604,text,true,,220,281,896,896,http://localhost:8080/authentication/register,24593,0,1
1741289969265,24737,14 Register Request,201,CREATED,User Thread Group 1-593,text,true,,220,279,896,896,http://localhost:8080/authentication/register,24737,0,1
1741289970324,23735,14 Register Request,201,CREATED,User Thread Group 1-695,text,true,,220,293,896,896,http://localhost:8080/authentication/register,23735,0,1
1741289994053,16,16 Get Stock Prices Request,200,OK,User Thread Group 1-77,text,false,,400,599,896,896,http://localhost:8080/transaction/getStockPrices,16,0,0
1741289994055,17,16 Get Stock Prices Request,200,OK,User Thread Group 1-79,text,false,,400,596,895,895,http://localhost:8080/transaction/getStockPrices,17,0,0
1741289970126,24012,14 Register Request,201,CREATED,User Thread Group 1-679,text,true,,220,278,894,894,http://localhost:8080/authentication/register,24012,0,0
1741289970529,23631,14 Register Request,201,CREATED,User Thread Group 1-719,text,true,,220,285,894,894,http://localhost:8080/authentication/register,23631,0,1
1741289969332,24861,14 Register Request,201,CREATED,User Thread Group 1-597,text,true,,220,280,894,894,http://localhost:8080/authentication/register,24861,0,2
1741289970438,23816,14 Register Request,201,CREATED,User Thread Group 1-710,text,true,,220,272,894,894,http://localhost:8080/authentication/register,23816,0,2
1741289994350,10,16 Get Stock Prices Request,200,OK,User Thread Group 1-80,text,false,,400,587,894,894,http://localhost:8080/transaction/getStockPrices,10,0,0
1741289969165,25245,14 Register Request,201,CREATED,User Thread Group 1-583,text,true,,220,271,893,893,http://localhost:8080/authentication/register,25245,0,0
1741289969455,24999,14 Register Request,201,CREATED,User Thread Group 1-612,text,true,,220,274,893,893,http://localhost:8080/authentication/register,24999,0,1
1741289970567,23916,14 Register Request,201,CREATED,User Thread Group 1-723,text,true,,220,269,893,893,http://localhost:8080/authentication/register,23916,0,2
1741289970604,23893,14 Register Request,201,CREATED,User Thread Group 1-727,text,true,,220,272,893,893,http://localhost:8080/authentication/register,23893,0,1
1741289969444,25079,14 Register Request,201,CREATED,User Thread Group 1-611,text,true,,220,282,893,893,http://localhost:8080/authentication/register,25079,0,0
1741289969637,24886,15 Login Request,200,OK,User Thread Group 1-75,text,true,,632,252,893,893,http://localhost:8080/authentication/login,24886,0,0
1741289970205,24330,14 Register Request,201,CREATED,User Thread Group 1-687,text,true,,220,272,893,893,http://localhost:8080/authentication/register,24330,0,0
1741289970188,24388,14 Register Request,201,CREATED,User Thread Group 1-685,text,true,,220,283,893,893,http://localhost:8080/authentication/register,24388,0,1
1741289970536,24059,14 Register Request,201,CREATED,User Thread Group 1-720,text,true,,220,279,893,893,http://localhost:8080/authentication/register,24059,0,1
1741289969395,25378,14 Register Request,201,CREATED,User Thread Group 1-606,text,true,,220,267,893,893,http://localhost:8080/authentication/register,25378,0,0
1741289969705,25083,15 Login Request,200,OK,User Thread Group 1-84,text,true,,631,256,893,893,http://localhost:8080/authentication/login,25083,0,0
1741289969385,25407,14 Register Request,201,CREATED,User Thread Group 1-605,text,true,,220,275,893,893,http://localhost:8080/authentication/register,25407,0,1
1741289970614,24223,14 Register Request,201,CREATED,User Thread Group 1-728,text,true,,220,279,893,893,http://localhost:8080/authentication/register,24223,0,0
1741289970194,24645,14 Register Request,201,CREATED,User Thread Group 1-686,text,true,,220,282,893,893,http://localhost:8080/authentication/register,24645,0,1
1741289970234,24607,14 Register Request,201,CREATED,User Thread Group 1-690,text,true,,220,285,893,893,http://localhost:8080/authentication/register,24607,0,0
1741289969615,25233,14 Register Request,201,CREATED,User Thread Group 1-628,text,true,,220,290,893,893,http://localhost:8080/authentication/register,25233,0,0
1741289970245,24650,14 Register Request,201,CREATED,User Thread Group 1-691,text,true,,220,277,893,893,http://localhost:8080/authentication/register,24650,0,1
1741289970586,24336,14 Register Request,201,CREATED,User Thread Group 1-725,text,true,,220,290,893,893,http://localhost:8080/authentication/register,24336,0,0
1741289970625,24379,14 Register Request,201,CREATED,User Thread Group 1-729,text,true,,220,270,893,893,http://localhost:8080/authentication/register,24379,0,0
1741289969496,25519,14 Register Request,201,CREATED,User Thread Group 1-616,text,true,,220,274,893,893,http://localhost:8080/authentication/register,25519,0,0
1741289969847,25176,15 Login Request,200,OK,User Thread Group 1-97,text,true,,636,250,893,893,http://localhost:8080/authentication/login,25176,0,0
1741289995024,12,16 Get Stock Prices Request,200,OK,User Thread Group 1-75,text,false,,400,591,893,893,http://localhost:8080/transaction/getStockPrices,12,0,0
1741289970227,24831,14 Register Request,201,CREATED,User Thread Group 1-689,text,true,,220,282,892,892,http://localhost:8080/authentication/register,24831,0,1
1741289970254,24824,14 Register Request,201,CREATED,User Thread Group 1-692,text,true,,220,285,892,892,http://localhost:8080/authentication/register,24823,0,0
1741289970678,24467,14 Register Request,201,CREATED,User Thread Group 1-734,text,true,,220,284,892,892,http://localhost:8080/authentication/register,24467,0,1
1741289969468,25754,14 Register Request,201,CREATED,User Thread Group 1-613,text,true,,220,284,892,892,http://localhost:8080/authentication/register,25754,0,0
1741289970634,24605,14 Register Request,201,CREATED,User Thread Group 1-730,text,true,,220,278,892,892,http://localhost:8080/authentication/register,24605,0,1
1741289969726,25519,14 Register Request,201,CREATED,User Thread Group 1-639,text,true,,220,303,892,892,http://localhost:8080/authentication/register,25518,0,0
1741289970745,24500,15 Login Request,200,OK,User Thread Group 1-142,text,true,,637,249,892,892,http://localhost:8080/authentication/login,24500,0,0
1741289969595,25663,14 Register Request,201,CREATED,User Thread Group 1-626,text,true,,220,282,892,892,http://localhost:8080/authentication/register,25663,0,1
1741289995323,69,16 Get Stock Prices Request,200,OK,User Thread Group 1-84,text,false,,400,590,892,892,http://localhost:8080/transaction/getStockPrices,69,0,0
1741289970654,24796,14 Register Request,201,CREATED,User Thread Group 1-732,text,true,,220,290,891,891,http://localhost:8080/authentication/register,24796,0,0
1741289970275,25213,14 Register Request,201,CREATED,User Thread Group 1-694,text,true,,220,293,891,891,http://localhost:8080/authentication/register,25213,0,0
1741289969831,25691,14 Register Request,201,CREATED,User Thread Group 1-646,text,true,,220,270,891,891,http://localhost:8080/authentication/register,25691,0,1
1741289970010,25527,15 Login Request,200,OK,User Thread Group 1-87,text,true,,633,262,891,891,http://localhost:8080/authentication/login,25527,0,0
1741289995523,21,16 Get Stock Prices Request,200,OK,User Thread Group 1-97,text,false,,400,595,891,891,http://localhost:8080/transaction/getStockPrices,21,0,0
1741289970665,24904,14 Register Request,201,CREATED,User Thread Group 1-733,text,true,,220,277,890,890,http://localhost:8080/authentication/register,24904,0,0
1741289969667,25920,14 Register Request,201,CREATED,User Thread Group 1-633,text,true,,220,277,890,890,http://localhost:8080/authentication/register,25920,0,0
1741289970727,24981,14 Register Request,201,CREATED,User Thread Group 1-739,text,true,,220,293,890,890,http://localhost:8080/authentication/register,24980,0,1
1741289995745,24,16 Get Stock Prices Request,200,OK,User Thread Group 1-142,text,false,,400,596,890,890,http://localhost:8080/transaction/getStockPrices,24,0,0
1741289970750,25093,14 Register Request,201,CREATED,User Thread Group 1-741,text,true,,220,280,889,889,http://localhost:8080/authentication/register,25093,0,0
1741289970327,25524,14 Register Request,201,CREATED,User Thread Group 1-699,text,true,,220,296,889,889,http://localhost:8080/authentication/register,25524,0,1
1741289969846,26010,14 Register Request,201,CREATED,User Thread Group 1-651,text,true,,220,268,889,889,http://localhost:8080/authentication/register,26010,0,1
1741289970327,25561,14 Register Request,201,CREATED,User Thread Group 1-696,text,true,,220,276,889,889,http://localhost:8080/authentication/register,25561,0,1
1741289971002,24972,15 Login Request,200,OK,User Thread Group 1-151,text,true,,643,269,889,889,http://localhost:8080/authentication/login,24972,0,0
1741289970824,25152,14 Register Request,201,CREATED,User Thread Group 1-747,text,true,,220,286,889,889,http://localhost:8080/authentication/register,25152,0,1
1741289970354,25694,14 Register Request,201,CREATED,User Thread Group 1-702,text,true,,220,286,889,889,http://localhost:8080/authentication/register,25694,0,0
1741289970422,25626,15 Login Request,200,OK,User Thread Group 1-109,text,true,,644,252,889,889,http://localhost:8080/authentication/login,25626,0,0
1741289996037,14,16 Get Stock Prices Request,200,OK,User Thread Group 1-87,text,false,,400,592,889,889,http://localhost:8080/transaction/getStockPrices,14,0,0
1741289969866,26228,14 Register Request,201,CREATED,User Thread Group 1-653,text,true,,220,281,888,888,http://localhost:8080/authentication/register,26228,0,0
1741289970366,25748,14 Register Request,201,CREATED,User Thread Group 1-703,text,true,,220,275,888,888,http://localhost:8080/authentication/register,25748,0,0
1741289970477,25642,15 Login Request,200,OK,User Thread Group 1-112,text,true,,644,258,888,888,http://localhost:8080/authentication/login,25642,0,0
1741289970384,25759,14 Register Request,201,CREATED,User Thread Group 1-705,text,true,,220,284,888,888,http://localhost:8080/authentication/register,25759,0,1
1741289970714,25461,14 Register Request,201,CREATED,User Thread Group 1-738,text,true,,220,285,888,888,http://localhost:8080/authentication/register,25461,0,1
1741289970875,25315,14 Register Request,201,CREATED,User Thread Group 1-754,text,true,,220,288,888,888,http://localhost:8080/authentication/register,25315,0,1
1741289970921,25339,14 Register Request,201,CREATED,User Thread Group 1-758,text,true,,220,276,888,888,http://localhost:8080/authentication/register,25339,0,0
1741289969984,26393,14 Register Request,201,CREATED,User Thread Group 1-665,text,true,,220,273,888,888,http://localhost:8080/authentication/register,26393,0,0
1741289971037,25345,14 Register Request,201,CREATED,User Thread Group 1-770,text,true,,220,277,888,888,http://localhost:8080/authentication/register,25345,0,0
1741289969945,26440,14 Register Request,201,CREATED,User Thread Group 1-661,text,true,,220,279,888,888,http://localhost:8080/authentication/register,26440,0,0
1741289971198,25201,15 Login Request,200,OK,User Thread Group 1-155,text,true,,631,243,888,888,http://localhost:8080/authentication/login,25201,0,0
1741289996475,15,16 Get Stock Prices Request,200,OK,User Thread Group 1-151,text,false,,400,602,888,888,http://localhost:8080/transaction/getStockPrices,15,0,0
1741289970921,25601,14 Register Request,201,CREATED,User Thread Group 1-757,text,true,,220,285,887,887,http://localhost:8080/authentication/register,25601,0,1
1741289996549,22,16 Get Stock Prices Request,200,OK,User Thread Group 1-109,text,false,,400,603,887,887,http://localhost:8080/transaction/getStockPrices,22,0,0
1741289970424,26158,14 Register Request,201,CREATED,User Thread Group 1-709,text,true,,220,286,886,886,http://localhost:8080/authentication/register,26158,0,1
1741289970490,26097,15 Login Request,200,OK,User Thread Group 1-101,text,true,,636,249,886,886,http://localhost:8080/authentication/login,26097,0,0
1741289970016,26578,14 Register Request,201,CREATED,User Thread Group 1-668,text,true,,220,283,886,886,http://localhost:8080/authentication/register,26578,0,0
1741289971167,25451,14 Register Request,201,CREATED,User Thread Group 1-783,text,true,,220,275,886,886,http://localhost:8080/authentication/register,25451,0,1
1741289970005,26614,14 Register Request,201,CREATED,User Thread Group 1-667,text,true,,220,283,886,886,http://localhost:8080/authentication/register,26614,0,1
1741289971239,25384,15 Login Request,200,OK,User Thread Group 1-144,text,true,,640,247,886,886,http://localhost:8080/authentication/login,25384,0,0
1741289996621,13,16 Get Stock Prices Request,200,OK,User Thread Group 1-112,text,false,,400,603,886,886,http://localhost:8080/transaction/getStockPrices,13,0,0
1741289970549,26156,15 Login Request,200,OK,User Thread Group 1-110,text,true,,643,256,885,885,http://localhost:8080/authentication/login,26156,0,0
1741289970420,26289,14 Register Request,201,CREATED,User Thread Group 1-707,text,true,,220,277,885,885,http://localhost:8080/authentication/register,26289,0,0
1741289970394,26338,14 Register Request,201,CREATED,User Thread Group 1-706,text,true,,220,282,885,885,http://localhost:8080/authentication/register,26338,0,28
1741289970589,26146,15 Login Request,200,OK,User Thread Group 1-113,text,true,,632,257,885,885,http://localhost:8080/authentication/login,26146,0,0
1741289970829,25930,14 Register Request,201,CREATED,User Thread Group 1-748,text,true,,220,273,885,885,http://localhost:8080/authentication/register,25930,0,1
1741289970065,26712,14 Register Request,201,CREATED,User Thread Group 1-673,text,true,,220,284,885,885,http://localhost:8080/authentication/register,26712,0,0
1741289970034,26746,14 Register Request,201,CREATED,User Thread Group 1-670,text,true,,220,276,885,885,http://localhost:8080/authentication/register,26746,0,1
1741289970446,26341,14 Register Request,201,CREATED,User Thread Group 1-711,text,true,,220,266,885,885,http://localhost:8080/authentication/register,26341,0,0
1741289996899,8,16 Get Stock Prices Request,200,OK,User Thread Group 1-155,text,false,,400,590,885,885,http://localhost:8080/transaction/getStockPrices,8,0,0
1741289970325,26623,14 Register Request,201,CREATED,User Thread Group 1-698,text,true,,220,278,884,884,http://localhost:8080/authentication/register,26623,0,0
1741289970514,26463,14 Register Request,201,CREATED,User Thread Group 1-718,text,true,,220,290,884,884,http://localhost:8080/authentication/register,26463,0,0
1741289970485,26511,14 Register Request,201,CREATED,User Thread Group 1-715,text,true,,220,281,884,884,http://localhost:8080/authentication/register,26511,0,1
1741289971188,25874,14 Register Request,201,CREATED,User Thread Group 1-785,text,true,,220,291,884,884,http://localhost:8080/authentication/register,25874,0,3
1741289970374,26708,14 Register Request,201,CREATED,User Thread Group 1-704,text,true,,220,284,884,884,http://localhost:8080/authentication/register,26708,0,1
1741289970420,26663,15 Login Request,200,OK,User Thread Group 1-105,text,true,,631,260,884,884,http://localhost:8080/authentication/login,26663,0,0
1741289997087,13,16 Get Stock Prices Request,200,OK,User Thread Group 1-101,text,false,,400,595,884,884,http://localhost:8080/transaction/getStockPrices,13,0,0
1741289970476,26637,14 Register Request,201,CREATED,User Thread Group 1-714,text,true,,220,270,883,883,http://localhost:8080/authentication/register,26637,0,0
1741289971156,25965,14 Register Request,201,CREATED,User Thread Group 1-782,text,true,,220,275,883,883,http://localhost:8080/authentication/register,25965,0,0
1741289997124,10,16 Get Stock Prices Request,200,OK,User Thread Group 1-144,text,false,,400,599,883,883,http://localhost:8080/transaction/getStockPrices,10,0,0
1741289997206,8,16 Get Stock Prices Request,200,OK,User Thread Group 1-110,text,false,,400,602,882,882,http://localhost:8080/transaction/getStockPrices,8,0,0
1741289997236,9,16 Get Stock Prices Request,200,OK,User Thread Group 1-113,text,false,,400,591,881,881,http://localhost:8080/transaction/getStockPrices,9,0,0
1741289970085,27187,14 Register Request,201,CREATED,User Thread Group 1-675,text,true,,220,271,880,880,http://localhost:8080/authentication/register,27187,0,1
1741289970420,26946,14 Register Request,201,CREATED,User Thread Group 1-708,text,true,,220,271,880,880,http://localhost:8080/authentication/register,26946,0,1
1741289970096,27368,14 Register Request,201,CREATED,User Thread Group 1-676,text,true,,220,288,880,880,http://localhost:8080/authentication/register,27368,0,0
1741289970548,26919,14 Register Request,201,CREATED,User Thread Group 1-721,text,true,,220,275,880,880,http://localhost:8080/authentication/register,26919,0,1
1741289970135,27341,14 Register Request,201,CREATED,User Thread Group 1-680,text,true,,220,283,880,880,http://localhost:8080/authentication/register,27341,0,0
1741289970621,26859,15 Login Request,200,OK,User Thread Group 1-89,text,true,,628,251,880,880,http://localhost:8080/authentication/login,26859,0,0
1741289970645,26837,15 Login Request,200,OK,User Thread Group 1-96,text,true,,628,256,880,880,http://localhost:8080/authentication/login,26837,0,0
1741289970465,27057,14 Register Request,201,CREATED,User Thread Group 1-713,text,true,,220,272,880,880,http://localhost:8080/authentication/register,27057,0,0
1741289970338,27185,14 Register Request,201,CREATED,User Thread Group 1-700,text,true,,220,276,880,880,http://localhost:8080/authentication/register,27185,0,0
1741289971333,26198,14 Register Request,201,CREATED,User Thread Group 1-799,text,true,,220,273,880,880,http://localhost:8080/authentication/register,26198,0,2
1741289971333,26203,14 Register Request,201,CREATED,User Thread Group 1-795,text,true,,220,286,880,880,http://localhost:8080/authentication/register,26203,0,2
1741289997584,9,16 Get Stock Prices Request,200,OK,User Thread Group 1-105,text,false,,400,590,880,880,http://localhost:8080/transaction/getStockPrices,9,0,0
1741289971195,26424,14 Register Request,201,CREATED,User Thread Group 1-786,text,true,,220,273,879,879,http://localhost:8080/authentication/register,26424,0,0
1741289971493,26134,15 Login Request,200,OK,User Thread Group 1-154,text,true,,628,257,879,879,http://localhost:8080/authentication/login,26134,0,0
1741289970768,26900,14 Register Request,201,CREATED,User Thread Group 1-743,text,true,,220,281,879,879,http://localhost:8080/authentication/register,26900,0,0
1741289970685,27003,14 Register Request,201,CREATED,User Thread Group 1-735,text,true,,220,281,879,879,http://localhost:8080/authentication/register,27003,0,1
1741289970554,27141,14 Register Request,201,CREATED,User Thread Group 1-722,text,true,,220,270,879,879,http://localhost:8080/authentication/register,27141,0,0
1741289970740,26956,15 Login Request,200,OK,User Thread Group 1-106,text,true,,639,259,879,879,http://localhost:8080/authentication/login,26956,0,0
1741289970696,27070,14 Register Request,201,CREATED,User Thread Group 1-736,text,true,,220,286,879,879,http://localhost:8080/authentication/register,27070,0,0
1741289971214,26595,14 Register Request,201,CREATED,User Thread Group 1-788,text,true,,220,281,879,879,http://localhost:8080/authentication/register,26595,0,1
1741289970827,26982,14 Register Request,201,CREATED,User Thread Group 1-746,text,true,,220,279,879,879,http://localhost:8080/authentication/register,26982,0,1
1741289970785,27065,14 Register Request,201,CREATED,User Thread Group 1-745,text,true,,220,287,879,879,http://localhost:8080/authentication/register,27065,0,0
1741289971244,26696,14 Register Request,201,CREATED,User Thread Group 1-791,text,true,,220,289,879,879,http://localhost:8080/authentication/register,26696,0,1
1741289970855,27109,14 Register Request,201,CREATED,User Thread Group 1-752,text,true,,220,291,879,879,http://localhost:8080/authentication/register,27109,0,0
1741289997980,23,16 Get Stock Prices Request,200,OK,User Thread Group 1-89,text,false,,400,587,879,879,http://localhost:8080/transaction/getStockPrices,23,0,0
1741289997983,24,16 Get Stock Prices Request,200,OK,User Thread Group 1-96,text,false,,400,587,878,878,http://localhost:8080/transaction/getStockPrices,24,0,0
1741289970505,27507,14 Register Request,201,CREATED,User Thread Group 1-717,text,true,,220,269,877,877,http://localhost:8080/authentication/register,27507,0,1
1741289970595,27418,14 Register Request,201,CREATED,User Thread Group 1-726,text,true,,220,281,877,877,http://localhost:8080/authentication/register,27418,0,0
1741289971365,26692,14 Register Request,201,CREATED,User Thread Group 1-803,text,true,,220,276,877,877,http://localhost:8080/authentication/register,26692,0,1
1741289971465,26669,14 Register Request,201,CREATED,User Thread Group 1-813,text,true,,220,272,877,877,http://localhost:8080/authentication/register,26669,0,0
1741289970705,27437,14 Register Request,201,CREATED,User Thread Group 1-737,text,true,,220,285,877,877,http://localhost:8080/authentication/register,27437,0,0
1741289998127,24,16 Get Stock Prices Request,200,OK,User Thread Group 1-154,text,false,,400,587,877,877,http://localhost:8080/transaction/getStockPrices,23,0,0
1741289970755,27437,14 Register Request,201,CREATED,User Thread Group 1-742,text,true,,220,290,876,876,http://localhost:8080/authentication/register,27437,0,1
1741289998197,9,16 Get Stock Prices Request,200,OK,User Thread Group 1-106,text,false,,400,598,876,876,http://localhost:8080/transaction/getStockPrices,9,0,0
1741289971497,26724,14 Register Request,201,CREATED,User Thread Group 1-816,text,true,,220,276,875,875,http://localhost:8080/authentication/register,26724,0,0
1741289971434,26946,14 Register Request,201,CREATED,User Thread Group 1-810,text,true,,220,275,875,875,http://localhost:8080/authentication/register,26946,0,1
1741289970645,27803,14 Register Request,201,CREATED,User Thread Group 1-731,text,true,,220,290,875,875,http://localhost:8080/authentication/register,27803,0,0
1741289970775,27675,14 Register Request,201,CREATED,User Thread Group 1-744,text,true,,220,288,875,875,http://localhost:8080/authentication/register,27675,0,1
1741289970734,27722,14 Register Request,201,CREATED,User Thread Group 1-740,text,true,,220,278,875,875,http://localhost:8080/authentication/register,27722,0,1
1741289970825,27675,14 Register Request,201,CREATED,User Thread Group 1-749,text,true,,220,294,875,875,http://localhost:8080/authentication/register,27675,0,0
1741289971574,26947,14 Register Request,201,CREATED,User Thread Group 1-824,text,true,,220,285,875,875,http://localhost:8080/authentication/register,26947,0,1
1741289970574,27992,14 Register Request,201,CREATED,User Thread Group 1-724,text,true,,220,289,875,875,http://localhost:8080/authentication/register,27992,0,0
1741289970894,27744,14 Register Request,201,CREATED,User Thread Group 1-756,text,true,,220,290,875,875,http://localhost:8080/authentication/register,27744,0,1
1741289971078,27563,15 Login Request,200,OK,User Thread Group 1-117,text,true,,637,257,875,875,http://localhost:8080/authentication/login,27563,0,0
1741289970974,27682,14 Register Request,201,CREATED,User Thread Group 1-764,text,true,,220,290,875,875,http://localhost:8080/authentication/register,27682,0,1
1741289970995,27667,14 Register Request,201,CREATED,User Thread Group 1-766,text,true,,220,276,875,875,http://localhost:8080/authentication/register,27667,0,0
1741289970944,27775,14 Register Request,201,CREATED,User Thread Group 1-761,text,true,,220,291,875,875,http://localhost:8080/authentication/register,27775,0,1
1741289970867,27893,14 Register Request,201,CREATED,User Thread Group 1-753,text,true,,220,278,875,875,http://localhost:8080/authentication/register,27893,0,0
1741289970884,27907,14 Register Request,201,CREATED,User Thread Group 1-755,text,true,,220,288,875,875,http://localhost:8080/authentication/register,27907,0,0
1741289971006,27794,14 Register Request,201,CREATED,User Thread Group 1-767,text,true,,220,278,875,875,http://localhost:8080/authentication/register,27794,0,2
1741289971569,27255,14 Register Request,201,CREATED,User Thread Group 1-823,text,true,,220,275,875,875,http://localhost:8080/authentication/register,27255,0,1
1741289971749,27075,15 Login Request,200,OK,User Thread Group 1-168,text,true,,640,248,875,875,http://localhost:8080/authentication/login,27075,0,0
1741289970935,27890,14 Register Request,201,CREATED,User Thread Group 1-760,text,true,,220,288,875,875,http://localhost:8080/authentication/register,27890,0,0
1741289970978,27852,15 Login Request,200,OK,User Thread Group 1-107,text,true,,641,254,875,875,http://localhost:8080/authentication/login,27852,0,0
1741289971516,27437,14 Register Request,201,CREATED,User Thread Group 1-818,text,true,,220,284,875,875,http://localhost:8080/authentication/register,27437,0,0
1741289971775,27188,15 Login Request,200,OK,User Thread Group 1-161,text,true,,628,252,875,875,http://localhost:8080/authentication/login,27188,0,0
1741289971554,27422,14 Register Request,201,CREATED,User Thread Group 1-822,text,true,,220,290,875,875,http://localhost:8080/authentication/register,27422,0,0
1741289971674,27355,14 Register Request,201,CREATED,User Thread Group 1-834,text,true,,220,274,875,875,http://localhost:8080/authentication/register,27355,0,0
1741289971067,27964,14 Register Request,201,CREATED,User Thread Group 1-773,text,true,,220,280,875,875,http://localhost:8080/authentication/register,27964,0,0
1741289971979,27057,15 Login Request,200,OK,User Thread Group 1-164,text,true,,629,241,875,875,http://localhost:8080/authentication/login,27057,0,0
1741289971993,27043,15 Login Request,200,OK,User Thread Group 1-148,text,true,,629,252,875,875,http://localhost:8080/authentication/login,27043,0,0
1741289971324,27714,15 Login Request,200,OK,User Thread Group 1-124,text,true,,629,239,875,875,http://localhost:8080/authentication/login,27714,0,0
1741289970835,28226,14 Register Request,201,CREATED,User Thread Group 1-750,text,true,,220,291,875,875,http://localhost:8080/authentication/register,28226,0,0
1741289971004,28057,15 Login Request,200,OK,User Thread Group 1-99,text,true,,636,249,875,875,http://localhost:8080/authentication/login,28057,0,0
